GSE75688	B-naive	B-memory	Plasma_cells	CD8	CD4-naive	CD4-memory_resting	CD4-memory_activated	Tfh	Treg	gdT	NK_rest	NK_activated	Monocyte	M0	M1	M2	DC_resting	DC_activated	MC_resting	MC_activated	Eosinophil	Neutrophil
SCN4A	0	0	3.79799481444732e-05	0.0179043047060666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ST7L	1.16993206015082	0	0.0155217668006854	0	0.107954985947525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07657986062162	0	0
TKTL1	0.0305896172843296	0	0.00582028983247042	0	0	0	0	0	0	0	0	0	0.000694102529365496	0	0	0	0	0	0	0	0.00847673404296997	0	0
PAX6	0	0	0.0195899492685915	0	0.00461050771174894	0	0	0	0	0	0	0	0	0.0373701403220672	0	0	0	0	0	0	0.0595237208937245	0	0
RPUSD1	0.243142989378968	0	0.00118422675949442	0	0.482561967715744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RHBDF1	1.44224147249869	0	0.00099879271482619	0	0.133141303522423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.794304951893982	0	0
LUC7L	2.89749654835105	0	0.00180871752085701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNA2D2	0.0163650569867607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BAIAP3	0.0311502244429357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSR3	1.01739486654046	0	0.00303033435577832	0	0.411874317041711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIGQ	1.17456044927193	0	0.00604162790811291	0	0.126354842883659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRAMP1L	0.378190607747536	0	0.00519706400564842	0.0139586555828157	0	0	0	0	0	0	0	0	0.0641880977225834	0	0	0	0	0	0	0	0.135129627429062	0	0
TEAD3	1.07979109627278	0	0	0.00173222875683645	0.145423281692502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.194003381534629	0	0
SELE	0.183119183987635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAJC11	2.50928867960506	0.227233080581404	0.00213318434291028	0.00442261370720304	0.103918051556667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FMO3	0.110312123728541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYLIP	1.32955136997257	0	0.0237667618071268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOX1	0	0	0.00202776831669611	0	0	0	0	0	0	0	0	0	0.000451665923414756	0	0	0	0	0	0	0	0	0	0
E2F2	0.251218899121875	0.0575574826209149	0.00988984758923854	0.0325685350823522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSMB1	4.50108664246323	0	0.00863584839635574	0.0742126420353948	1.7347597551468	0	0	0	0	0	0	0	0.152412076023734	0	0	0	0	0	0	0	1.02270261717853	0	0
SYN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JARID2	1.30180092908004	0	0.00183264625438271	0	0.541534093911975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDKL5	0.505068763723179	0	0.00850128456391162	0	0.0385800813365933	0	0	0	0	0	0	0	0.0484154599187638	0	0	0	0	0	0	0	0	0	0
CAMK1G	0.297627445942696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDK11A	1.50141042234532	0	0.00954489059609124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NADK	1.51117593941639	0	0.0042018478638085	0	0	0	0	0.151415760266484	0.011532463959184	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TFAP2B	0	0	0.0129102717867055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.064213204877431	0	0
TFAP2D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DLEC1	0.372491557496252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0137727762383488	0	0
CYTH3	0.477894923292306	0	0.0024079172888271	0.00532035269826632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM22	0	0	0	0	0	0	0	0	0	0	0.0179637307831183	0	0.0265859504455527	0	0	0	0	0	0	0	0.11797313455706	0	0
SYPL1	4.49412575122629	0	0.0213224001081283	0.0517383284668457	0.240835356502276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10961740533903	0	0
CYB561	2.25944979965881	0	0	0.0117188342730337	0	0	0	0.124144264633099	0.239458270402594	0	0	0	0	0	0	0.00219672483969818	0	0	0.551555997817811	0	0.586712433520587	0	0
SPAG9	1.59006642680518	0.0475505591042694	0.0084461636527757	0	0.180012818065069	0	0	0.628903940067655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELSR3	0.0623749808548364	0	0.00293300012300674	0.00894382285051582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AASS	0.877616437148126	0	0	0	0	0	0	0	0	0	0	0	0.0435289811230015	0	0	0	0	0	0	0	1.14234392015242	0	0
PLEKHG6	0.857846118684722	0	0	0.0182835954152882	0	0	0	0	0	0	0.0910716244504774	0	0	0	0	0	0	0	0	0	0	0	0
SS18L2	3.68127342241026	0	0.0195630511658348	0.0509329839495456	0.760576020864607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.585984137959688	0	0
MPND	0.559068471588162	0	0.00263899453235655	0	0	0	0	0	0	0	0	0	0.0603134036828179	0	0	0	0	0	0	0	0	0	0
MGST1	3.52918150120067	0	0.0218598029419583	0	0	0	0	0	0	0	0	0	0.226184031414642	0	0	0	0	0	0	0	2.69073509813264	0	0
CRY1	2.09108519422763	0	0.0119817453234294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGLYRP1	0	0	0.0038318812066168	0	0	0	0	0	0	0	0	0	0.000769250628100785	0	0	0	0	0	0	0	0	0	0
NFIX	0.414549457250537	0	0.00778323051813155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.480345814234159	0	0
ST3GAL1	2.64922493301701	0	0.00232102404432113	0.0573867153998515	1.49746946174014	0	0	0	0	0	0	0	0.114866501754429	0	0	0	0	0	0	0	0.125620396718894	0	0
MMP25	0.126928165784618	0	0.00214671805715838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL32	3.7369471873093	0.0544071319801051	0.012164755325365	0	0.186741370739473	0	0	0.979768329706237	0.824791982877313	0	0	0	0	0	0	0.00995551032012813	0	0	0	0	0.12678850856055	0	0
PKD1	0.711996050418317	0	0.000336135477691389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAPK8IP2	0.317853551770987	0	0.000872337472738782	0	0.0631095697156939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MED24	1.93976642938741	0	0.00384209758151824	0	0	0	0	0	0.473109437235723	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RHOBTB2	0	0	0.00178493095923469	0.0143372836197225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HEATR5B	1.66924393360385	0	0	0.0228617954950829	0.31682324615737	0	0	0	0	0	0	0	0.184384079211535	0	0	0	0	0	0	0	0.435630030733977	0	0
SEC62	3.64951131110962	0.00899244526431104	0.0125495368458527	0.042742858492469	0.777135565076107	0	0	0.929717266989981	0	0	0	0	0.0026825835689113	0	0	0	0	0	0	0	0.905432828143598	0	0
RPS20	5.01554619259907	0	0.00287432290487477	0.0948444637128591	2.43395630699374	0	0	0	0	0	0	0	0.383785037668466	0	0	0	0	0	0	0	0.333574328310253	0	0
CSDE1	4.18755622531379	0	0.000607390148196751	0.0806643155809007	1.94688996380547	0	0	0	0	0	0	0	0.398943163037085	0	0	0	0	0	0	0	0.204822454704811	0	0
UBE3C	1.47795560613268	0	0.0030325965811903	0.0198270529857615	0.614268110112311	0	0	0	0	0	0	0	0.0103229683872843	0	0	0	0	0	0	0	0.876900366051005	0	0
REV3L	1.82784973666727	0	0.00803577489744993	0.0323311124434442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.168049633831248	0	0
TENM1	0.0328008607329086	0	0.00264055431496921	0.0133693080520785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAX7	0	0	0.00302446551803924	0	0	0	0	0	0	0	0	0	0.000607161828347753	0	0	0	0	0	0	0	0	0	0
MASP2	0	0	0.00209606474430272	0	0	0	0	0	0	0	0	0	0	0	0	0.000630301730728963	0	0	0	0	0	0	0
IYD	0.602441164920909	0	0.00847051537329482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM76A	2.44918808549862	0	0.00681881953711099	0.0379391185251924	0.525915195402508	0	0	0	0	0	0	0	0.18901196789764	0	0	0	0	0	0	0	0.775377940780926	0	0
TRAF3IP3	0.905572169327217	0.408475328957318	0.00860208281069006	0.00391167378549775	0.505836312879806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52979525731195	0	0
POMT2	0	0	0.0111957358954269	0	0	0	0	0	0	0	0	0	0.116050492746264	0.0317480517366486	0	0	0	0	0	0	0.491202922590516	0	0
VTA1	3.36033088862267	0	0.00766793820867955	0.043425223781599	1.09708330040138	0	0	0	0	0	0	0	0.195241363426896	0	0	0	0	0	0	0	0.720905339657525	0	0
MLXIPL	0.0204708451246584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BAZ1B	2.37969035333706	0	0	0.027890550936488	0.523519756204903	0	0	0	0	0	0	0	0.0413354390519961	0	0	0	0	0	0	0	0.100855970315693	0	0
RANBP9	1.79006165477382	0	0.00827336690271171	0.0356279342336471	0.242767367983048	0	0	0	0	0	0	0	0.0656356845189655	0	0	0	0	0	0	0	0.304372642399761	0	0
ETV7	0	0	0.00400003891860252	0.0279712927665369	0	0	0	0	0.0180698373846677	0	0.0516163166042247	0	0.145882367985528	0	0	0	0	0	0	0	0	0	0
SPRTN	2.1046801085285	0	0.00162138985139903	0.0373431786445704	1.17972517096107	0	0	0	0	0	0	0	0.162796292576577	0	0	0	0	0	0	0	0	0	0
METTL13	2.26328329807866	0.235777870849219	0.0104632991828851	0.00560637666096255	0.385375104477561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05409813233461	0	0
DYRK4	2.63067948712605	0	0	0.0261959384120354	0.00435048181630574	0	0	0	0	0	0	0	0.333026251140603	0	0	0	0	0	0	0	1.36836023216388	0	0
ZNF207	4.92498806553106	0.191851349729867	0.00487661148428455	0	0.509556040700349	0	0	0	0.890013753414918	0	0	0	0	0	0	0.00391603737806352	0	0	0.50989878514157	0	0	0	0
UQCRC1	5.66860665675543	0.134411961297781	0.00834884319765919	0	0	0	0	0	0.315374012390395	0	0.0443152773523972	0	0	0	0	0.00355814627450588	0	0	0.941034618207174	0	0	0	0
STARD3NL	3.03442967233927	0	0.0138226066592781	0.0430607704361431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0653854928106784	0	0
CD9	6.23495698261807	0	0.00910955818875623	0	0	0	0	0	0.590146772364774	0	0.172984399815937	0	0	0	0	0.00537583361947016	0	0	1.21624790640645	0	0	0	0
HHATL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCAPD2	1.76834912004328	0	0.00531734900300883	0.0561606046229763	0.775072485650779	0	0	0	0	0	0	0	0.0821791195540567	0	0	0	0	0	0	0	0.612424632011814	0	0
IFFO1	0	0	0	0.0261942398330657	0	0	0	0	0	0	0	0	0.0777512219864855	0	0	0	0	0	0	0	0.226898209489564	0	0
GIPR	0.385329720310135	0	0.00272109796737657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PHF7	0.306732841037422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0677913571965363	0	0
SEMA3G	0.0333494267703136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NISCH	1.726723804443	0	0.00830686571728338	0	0.15672526492401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STAB1	0.162097518751451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0572012631117272	0	0
FUZ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IDS	3.01579094873212	0	0.03111891572086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRSS3	0.000654522133865604	0	0	0	0	0	0	0	0	0	0	0	0.0792089676749095	0	0	0	0	0	0	0	0.158386693999719	0	0
ZNF200	2.17306800476533	0.0967984181577493	0.00442353212223952	0	0	0	0	0.130017753875091	0.168219136343194	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD4	0.935584115860257	0.174671746423159	0	0	1.18204800499731	0	0	0.485548401925831	0.724592691828205	0	0	0	0.0475749305680815	0	0	0	0	0	0	0	0.252870780108663	0	0
LRRC23	0.795532862536502	0	0	0.0373524756532806	0	0	0	0	0	0	0	0	0.288470629819573	0	0	0	0	0	0	0	0.646073525855019	0	0
BTK	0.610467821421949	0.507288084047858	0.00961483673499352	0.0245920977741908	0.551411570211818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HFE	1.01700907964375	0	0.00271775296293572	0	0	0	0	0	0	0	0	0	0.291250462370577	0	0	0	0	0	0	0	0	0	0
SCMH1	2.16276408450485	0	0.0140078148330016	0.0261011350618154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11188054131723	0	0
FYN	1.92422946636654	0.125184457226035	0.0110020511185681	0	0.116110506754338	0	0	1.02286766265511	0.0369897871020154	0	0	0	0.0483171379332108	0	0	0	0	0	0	0	0	0	0
HIVEP2	1.01840654271023	0.268680130906196	0.00494648657424083	0	0.630797462193045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FMO1	0	0	0	0	0	0	0	0	0	0	0.244459716682926	0	0.025407873739976	0	0	0.00244875112043391	0	0	0	0	0.61563781137445	0	0
TCEB3	3.05815845089201	0.195223823307212	0.00882140074651666	0	0.331473235131703	0	0	0	0.470103861906669	0	0	0	0	0	0	0.00244507206121022	0	0	0.245233520426069	0	0	0	0
LYPLA2	2.53834763079471	0	0.0178298327096694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLCN6	0.828016648414271	0	0.00886368580181858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MRC2	0	0	0	0	0	0	0	0	0	0	0.119944009782491	0	0	0	0	0	0	0	0	0	0.0928194065009582	0	0.000788817829034365
NME2	2.52291116639107	0	0	0.0198062674514412	0.375015551048835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.130077828711854	0	0
SLC6A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPAN9	0.644463013910553	0	0.00210739318585585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BTBD7	1.86241043943468	0.169165223451573	0.00499721525878147	0.000140485510429515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APBA3	0	0	0.000169862383088552	0	0.409785407021261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MKS1	2.30378980146684	0	0	0.0188814710865046	0.246329265541556	0	0	0	0	0	0	0	0.0590713431484608	0	0	0	0	0	0	0	0.757426567365517	0	0
ABHD5	3.20714139835199	0.130814426965216	0.00479194033879303	0	0.551778425687347	0	0	0.228520110982541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KAL1	0.780845249414104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKAP8L	0.406117221744706	0	0.00659510967100816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MBTD1	1.07953227645578	0	0	0	0.328208881866485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UTP18	1.54960254042504	0.0439126508220797	0	0.00640841329076972	0	0	0	0.647890990390703	0.411218073441863	0	0	0	0	0	0	0	0	0	0.0720986407893384	0	0	0	0
RNF216	1.64647504489702	0	0.00442586368173034	0.0375793093182241	0.372319863722541	0	0	0.099936734568644	0	0	0	0	0.203376499297898	0	0	0	0	0	0	0	0.218977996925331	0	0
TTC19	1.94027196028927	0	0	0.00690080952007277	0	0	0	0	0.566834925022213	0	0.0464894384820588	0	0	0	0	0	0	0	0.395972299740977	0	0.206088208893137	0	0
PTBP1	1.8731963665884	0.0300665555462919	0	0	0.211788040990627	0	0	0.132217934384393	0.155831403537646	0	0	0	0	0	0	0.00133425872931336	0	0	0.107979007633119	0	0	0	0
DPF1	0.0444970247568053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SYT7	0.407729557537051	0	0.00110762355682289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LARS2	0.989910187148545	0	0.0125477783136268	0.0488154993565599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.582878746744743	0	0
PIK3C2A	1.66233499327672	0	0.00638793663777214	0.0337280492468242	0	0	0	0	0	0	0	0	0.0919130803521675	0	0	0	0	0	0.333452789206546	0	0.228386750901746	0	0
PLAUR	3.40064075254582	0.0496172516807951	0.0124314943847921	0	0.763969444563463	0	0	0	0	0	0	0	0	0	0	0.00113971365441091	0	0	0.349926177468159	0	0.904732864855289	0	0
ANLN	2.1364798682111	0	0.000915692676778497	0	0.947600035317754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WIZ	0.0629801338510494	0	0	0	0.0567995335187631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RABGAP1	1.95823710211538	0	0.00537710705457542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.343956716266893	0	0
DCN	0	0	0.0154614839296771	0	0	0	0	0	0	0	0	0	0.470053685797418	0	0	0	0	0	0	0	2.54010063356016	0	0
QPCTL	0.172206283156118	0	0.00417016431492902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPP5C	0.932664159813079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEP68	2.09208118035728	0	0.00457591293388816	0	0.456935991381918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP4K3	1.28809408500401	0	0	0.0200906835677118	0	0	0	0	0	0	0	0	0.0192566857523971	0	0	0	0	0	0	0	0.599895178941398	0	0
ZBTB32	0.0155765106922853	0	0.006580491551639	0.0302521368115243	0	0	0	0	0	0	0	0	0.0316592686871887	0	0	0	0	0	0	0	0	0	0
TYROBP	2.4231875000306	0	0.00275054314978896	0	0.271772595772826	0	0	0.413078562562988	0.253884048043098	0	0	0	0.0623772155384543	0	0	0.00737568518927169	0	0	0.519339049038833	0	0	0	0
TMEM159	2.93551016147453	0	0.00500214929952509	0.0320045595932243	0.487647405626546	0	0	0	0	0	0	0	0.263682218975088	0	0	0	0	0	0	0	0.996425307457584	0	0
GABRA3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000296934025450324	0	0	0	0	0	0	0
BRCA1	1.64367274935396	0	0.0097929068325634	0	0.0865871310532527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERCC1	3.04912276054244	0	0	0.0285436864582975	0	0	0	0	0	0	0.123753633580415	0	0.139255984135632	0	0	0	0	0	0.335274327188124	0	0.399571083328393	0	0
CD22	0.24913182584267	0	0.0178233015002722	0	0	0	0	0	0.676525988739326	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEMA3B	0.712087741613443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MBTPS2	1.68613363601609	0	0.00632282950713336	0.0330848673832002	0.0310843225132834	0	0	0	0	0	0	0	0.181619252496055	0	0	0	0	0	0	0	0.473248735687865	0	0
PRICKLE3	0.105106745562522	0	0	0.0192065076494228	0	0	0	0	0	0	0	0	0.0560445521560248	0	0	0	0	0	0	0	0.0793021922848948	0	0
LTF	2.62245505959705	0	0.0345011393586691	0.0575954100942095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EXTL3	1.04994659848639	0	0.00783306926657369	0.0075894903362487	0.0891123930442411	0	0	0	0	0	0	0	0.0252736105041913	0	0	0	0	0	0	0	0	0	0
NR1H4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ELOVL5	4.06769387125456	0	0.025533282574908	0	0.0196210224077769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALOX5	1.52578764634615	0	0.00800352683892331	0.0607070455401192	0	0	0	0	0	0	0	0	0.0647402796358213	0	0	0	0	0	0	0	0	0	0
KDM5D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALCOCO1	2.16138022997134	0	0.00196064094357308	0.0106186680323142	0	0	0	0	0.274518481521042	0	0	0	0.324697268081033	0	0	0	0	0	0	0	0	0	0
UBR7	2.8555363166423	0	0.0131756650401439	0	0.346554523704149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP4K5	2.03765121646842	0	0	0.0155010227096749	0.429763122262486	0	0	0	0	0	0	0	0.125382595166722	0	0	0	0	0	0	0	0.293898163269777	0	0
EHD3	0	0	0.00229975340240159	0.040947024611683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSMC4	4.46924429085007	0.0803123369258869	0.00652083179485028	0	0	0	0	0.695766351774313	0.84918262592693	0	0	0	0	0	0	0.00810196582168362	0	0	0.047263056780812	0	0.420150581610484	0	0
MAN2B2	0.775826866800893	0	0.00311733044414697	0.0188661634919798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC7A14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000160302142738818	0	0	0	0	0	0	0
CLDN11	0	0	0.00560038156927828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02500255164243	0	0
SLC25A39	2.5901982129017	0	0.0117504973376177	0	0	0	0	0	0.417191827147817	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MVP	1.2059092922344	0	0.000754032110869444	0.000505277171838823	0	0	0	0	1.06730440261843	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUB1	3.25995006703138	0.281742053300359	0.00414521445403026	0.00437088386755381	0.872888121431056	0	0	0.102870628427508	0	0	0	0	0.019842113814962	0	0	0	0	0	0	0	0.244202754482203	0	0
PGM3	2.92744377395176	0	0.0189411340264605	0	0	0	0	0	0.283830944104223	0	0	0	0.0322897392801299	0	0	0	0	0	0.19924028080538	0	0	0	0
RWDD2A	1.17115481750261	0	0.0132943136859971	0	0.195798959356949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLK1	4.10076675773889	0.31551018609073	0.012352365049927	0	0.182573893954257	0	0	0.11922171232709	0.950293157480927	0	0	0	0	0	0	0.00206804654708609	0	0	0	0	0.476356785576323	0	0
POLR3B	1.42224705382871	0	0.000389553906393973	0.0208307710701716	0.752585787309525	0	0	0	0	0	0	0	0.133937963023718	0	0	0	0	0	0	0	0.087328801429365	0	0
ANGEL1	1.21617913818257	0	0.00731584666394501	0.0191841739468972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.451239925525992	0	0
RNF14	3.79214549105519	0.0427634211700481	0	0	0	0	0	0.534069242131976	0.384126785349439	0	0	0	0.103715862304538	0	0	0	0.145010392246293	0	0.0246295305222615	0	0.444999103282747	0	0
DNASE1L1	0.178879448222073	0	0.00144784738636766	0	0.89889830495893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDX11	1.43527611979748	0	0.00631411995709542	0	0	0	0	0	0.605169323661939	0	0.0320909282300572	0	0	0	0	0.00105367458898929	0	0	0.437709751284802	0	0	0	0
HEBP1	2.81996297770388	0	0.00160029170972869	0.0419145654903968	0	0	0	0	0	0	0	0	0.218491140325713	0	0	0	0	0	0	0	0	0	0
GPRC5A	4.70446357566475	0	0.00913002088645302	0	0.32615381720717	0	0	0	1.15876543442437	0	0	0	0	0	0	0.00259969408126245	0	0	0.588353143362981	0	0	0	0
MAMLD1	0.993323837817829	0	0	0	0	0	0	0	0	0	0	0	0.0886028397559561	0	0	0	0	0	0	0	0.100367354683967	0	0
CD6	0	0	0.0119830556431322	0	0.216778458689482	0	0	0.46792868991811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TACC3	0.770388804775549	0	0.0066350499062938	0	0.269945681290875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UFL1	2.49097476756333	0	0	0.0209245082416253	0.708403593222028	0	0	0.258815230667786	0	0	0	0	0.173760082404559	0	0	0	0	0	0	0	0.338606087929817	0	0
POLA2	0.899885224420284	0	0.00856670115646511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZC3H3	0	0	0	0	0.124409854531187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAPN1	2.58498447838429	0.216658125046313	0	0	0.383688110103525	0	0	0.119052168087095	0	0	0	0	0	0	0	0.00292362175474591	0	0	0	0	0	0	0
ACPP	0.0888090749091323	0	0	0	0	0	0	0	0	0	0.0386430932765124	0	0.135938542541878	0	0	0	0	0	0	0	0	0	0
MDH1	4.37982366262944	0.337241974101117	0.00754683689338721	0	0.61830227795098	0	0	0.955248197483181	0.0327794305045286	0	0	0	0	0	0	0.000277714464708918	0	0	0	0	1.28696583766349	0	0
SLC30A9	3.4542998570596	0	0	0.0282835653227901	0.618912084081774	0	0	0	0	0	0	0	0.0112230459571531	0	0	0	0	0	0	0	0.238805611473588	0	0
MTMR11	1.72586170844247	0	0	0.0226233102338684	0	0	0	0	0	0	0	0	0.0680654122791196	0	0	0	0	0	0	0	0.74285928080945	0	0
COX15	3.16548895730404	0.282338172739246	0.00250156649352609	0	0.781171029776582	0	0	0.140410490963782	0.0483420668987078	0	0	0	0.0532953798770133	0	0	0	0	0	0	0	0.536539558685614	0	0
CCDC88C	0.911430733491883	0	0.00983618986482638	0	0.113086305392445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YAF2	1.5765160287991	0	0.010669216707968	0.00775852720359698	0	0	0	0	1.19589471958784	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZMYND11	2.58649221766615	0	0.00641128008050402	0.0160417487062545	0.634119111831487	0	0	0	0	0	0	0	0.0297973363251408	0	0	0	0	0	0	0	0.6372077932141	0	0
WAS	0	0	0.00400431821802285	0.0100192880132367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DPEP1	0	0	0	0.038703404885472	0	0	0	0	0	0	0.00710236080133053	0	0.0477035223986743	0	0	0	0	0	0	0	0	0	0
BID	2.45367223728612	0	0.0143903361227783	0.0362753519635304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.728207074481272	0	0
