BC01_Pooled	BC02_Pooled	BC03_Pooled	BC03LN_Pooled	BC04_Pooled	BC05_Pooled	BC06_Pooled	BC07LN_Pooled	BC08_Pooled	BC09_Pooled	BC10_Pooled	BC11_Pooled	BC07_Tumor
GGCT	9.02629146906693	8.00130425164366	8.07638395704649	7.67000794600644	8.61014182372066	9.72783800501244	7.49925102830038	8.6865113015645	7.88387455130744	6.39706573767692	8.97172039815802	7.40620173418326	9.03025330203053
DBF4	4.17742720474203	3.3960119063365	4.79499562726785	5.46100712937692	4.92942685550185	4.08576455377831	2.77577993258193	5.58100353440026	3.85192198150468	4.62971528754555	4.24049047182107	4.91128596274483	3.29882747720402
TBXA2R	0	0.519890236738463	0	1.0924156342214	0	0.184158202848972	0.826880889735955	0	0	0	0	0	0.705552641534745
IFRD1	7.34024727160308	7.3711500142844	6.52717622527313	6.32295426286151	6.04215603880745	6.67755160876479	5.18553113765573	5.95319359324516	7.28278905939713	5.46798169271083	7.0149818035445	6.82318104222186	5.1889881918667
LGALS14	0	0	0	0	0	0	0	0	0	0	0	0	0
COX10	3.65807962340938	3.36941279298471	2.11871750553388	4.42450870853998	4.11462329905178	2.59271001860077	3.44879932069594	3.9594135027064	3.82965444021323	3.6730344963242	3.99833439076259	3.65297179776061	2.0213430503187
GTF2IRD1	3.66018792805186	2.96333183934132	5.17595444064215	1.88872451855868	2.61606810096202	4.20326140290969	3.02188968101233	1.44768091298287	4.79581489192019	1.25979395355336	2.24195749015016	1.99499739226428	1.49451407779274
PAF1	4.45164227053173	6.09133366271765	5.9197067791984	4.75800790929683	4.08183778205388	4.59491597475058	3.1931651867172	3.96894143952952	3.00221782524982	3.24090138734421	2.12966345777894	3.45811948117451	3.65508757455176
VPS41	6.06531877446274	4.2341062692261	4.67416510104985	3.97315203787724	4.56109109710231	3.83320149363719	3.63334178249006	5.30689596370386	4.63691458035588	5.22294719736362	6.43990438708969	4.47598279490115	4.37182689699098
ARHGAP44	0.797811149386733	0.787561052692976	2.04385595091394	0.969720795985541	0.698731375678731	0.259793953553363	0	0	0.294140006074655	1.07461082334208	0.691877704637668	0.193893024136602	0.20259855197182
ELAC2	4.1388270683638	2.5541165337684	2.72347454953201	3.15778999607009	2.71800325281679	3.44207583213251	2.08720169634223	1.69015918741137	4.56005646880555	2.21005311414762	2.76871365703048	3.54568329845575	1.14905921357909
SCIN	0	2.60835434907538	0	0	0	0	1.14128186298737	0	0	1.69753433118568	0.517566432143335	0.612806133646469	3.52549069302996
ARSD	2.69505157496153	5.25966360459389	4.65144916433074	1.58051659568996	4.03176163293272	5.15271386179988	4.00284097479844	4.21576818737422	5.59966112085553	5.0406564344955	5.3280327428437	3.3587424810706	3.8503840089259
PNPLA4	5.7731442799241	5.46705369677273	3.75612004819392	4.15726141675416	5.19269492982438	4.80874146232857	3.24066659280534	4.00643613370718	0	4.50725795051396	4.64225724184084	4.13251357073434	1.71640002377174
MYH13	0	0	0	0	0	0	0	0	0	0	0	0	0.020932941335728
ADIPOR2	1.91250247816357	3.76952763529677	3.38877239072933	2.85522308108294	2.29391371871777	3.94049205220081	2.61189872117496	1.42388841686111	3.40714354362214	2.25224329598152	2.58227807171619	2.47877273023742	0.998334390762591
CDKL3	3.5433531106561	1.5264540954303	1.59271001860077	2.19728475207535	2.82555082018785	0.926291432531694	1.53605290024021	2.02870514645062	1.92687528322396	1.75241924657272	1.09085343045111	0.553927563299741	1.53068543973796
UPP2	0	0	0	2.1863542718342	0	0	0	0	0.145552052523481	0	0	0	0
PRSS21	1.36478790463453	5.48264974249967	0	0	0	0	0	1.68654362422556	0.958914041028958	0.356143810225275	6.59334227792068	1.30406167409385	0
MARK4	0.487407191298482	0	2.44747747294293	0.756694876176945	0	0.852306218607353	0	0.998056602171978	0.0121560623059378	0.323702627756711	0.488198576420295	0.103820397493646	0.0231188433310108
PROM1	0	1.93560480788695	0	0	6.19807853619482	6.56347497025152	5.5252738388009	2.6166110458499	5.46305901414179	5.14074719950403	8.21434154012992	5.45270693404389	3.01805890956813
CCDC124	4.68231398305895	5.09517789341877	4.66946292811563	2.2549195871019	3.89753831841932	5.21430417438777	3.79249499391403	1.1377557211181	3.09637863842432	3.12305490657176	3.26557537926301	4.93442577232575	1.1938930241366
CEACAM21	0	0.281412935148648	0	1.98857982323686	0	0	1.73718753017786	0	0.605530802843294	3.86103917335992	0	1.11359792939888	0.292781749227846
PAFAH1B1	4.84398384404833	3.96858704736854	3.50618397181923	5.84932570091197	4.72691503373787	4.67399121952126	4.72873684336602	4.77184495695461	5.47690506687313	5.07058748667763	4.51921284696271	5.00017339042637	3.53039733288909
NOS2	0	0	0	0	0	0	0.16349873228288	0	0	0	0	0	0
DNAH9	0.471087387897722	2.24956203094241	0	0	0.37080810132035	0	0	0	0	0.138512048810851	0	0.262109304781968	0
KIAA0100	4.45602263213853	4.09592441999854	0	3.75653066297992	5.02188968101233	4.51543298476257	3.66693134750744	3.81722966999272	4.04627612955569	3.68464613540659	3.70282800419821	1.41974630939077	4.95433949881842
SLC13A2	0	2.64926170560344	0	0	0	4.61285148929169	0.108974726094806	0	3.74067852639168	0	2.62473079423495	0	0.357010554042808
GAS7	0	0	1.48898952766866	1.73185162010669	0.393796351704674	0.0714458603742735	0.928042276242806	0.63441455119054	0.0350824591554454	1.58237072143147	0.795894795276019	1.16052307971702	0.189520481517549
TRAPPC6A	6.9505850568345	6.64995807502978	5.78013845480771	5.54810460538643	5.29286667775475	6.39706573767692	4.9086281812971	5.22695307886495	6.13722763238912	3.65067619929198	5.34583851050144	5.28991956737726	5.13023393099074
MATK	1.52163063710609	0	0	0	0.681535760416209	0.138512048810851	0	0	0.286881147788162	0	0	0.998889807532064	0
CEACAM7	0	0	0	0	3.72599278204586	3.2066913066057	0.26025732116322	0	0	0	0	0	0
CD79B	2.50031179069444	0	7.14063709712685	8.65467182696821	0	0	3.83359074843298	6.37733735514718	3.03521784085131	4.15741690136324	0.268572589375224	3.63544187320303	2.62491071504842
SCN4A	0	0	0	1.34613864847924	0	0	0	0	0	0	0	0.0426443374084937	0.0296567474543766
ST7L	3.31798303868637	3.13415773989025	2.31011636023312	1.06668535912798	3.92098948435285	2.2916488908729	3.85683250491894	4.21699203724901	3.86226063182288	3.36941279298471	3.46331057825704	3.42192239857035	3.93625739781931
TKTL1	0	0	0	0	0	0	0	1.19921930823635	0	0	0.348319593778763	1.12737930647623	0.508623677208178
PAX6	0.522982831793845	0.147557188413858	0	0	4.21860235454156	3.14329293847021	0.554305479488121	4.00881644911239	0.0944959446624441	0.138512048810851	0.281412935148648	3.61348631865108	1.92395366407868
RPUSD1	2.45052606541541	0.915447355774965	3.15461561132689	0.85935797761378	1.64899633357273	1.71640002377174	0.63584366972334	1.30046168460044	0.463059014141787	0.410591594247652	0.713018969866887	1.33738174729387	1.86941589018986
RHBDF1	3.12623587324584	2.86698403956619	3.21101219348551	0	2.22294719736362	3.80012335282653	2.96062576166586	1.63441455119054	3.73818581994729	1.65957332406324	4.93955209148338	2.45052606541541	3.75307786107441
LUC7L	3.00110933880198	5.00145583231684	5.55803209585324	2.68912709362163	3.4131982784405	3.46164944388712	0.860886418312826	2.19970254221872	3.36833855984432	1.61407555303404	4.23431265282194	3.99116423490442	4.41397936617188
CACNA2D2	0.410591594247652	0.238786859587116	0	0	0	0	0.184158202848972	0	0	0	0	0	0
BAIAP3	0.890820806480433	0.238786859587116	0	0	0	0.379365036494166	0	0	0.0121560623059378	0	0	0	0
TSR3	1.51601514700366	1.90570635992463	2.20837318959846	1.23878685958712	2.04667909823972	2.84197311892718	1.49942889838334	1.98522015929072	0.795894795276019	0.526068811667588	1.73485549750607	0.952046776777073	2.03967832469204
PIGQ	1.80529245560071	3.47458580139232	3.85545310872674	0	0.898580459250583	3.57698717839157	0.151559118971354	2.32314832066844	0	0.138512048810851	1.79461581022693	1.97240988351318	1.46828253621956
CRAMP1L	1.64154602908752	1.34613864847924	0	1.27912838195409	0.375092913026265	1.41038285590671	1.40263822845648	1.71808758396052	1.23266075679027	0.323702627756711	1.11564794045911	0.631552060090968	1.53375500481272
TEAD3	0	1.66728079526036	2.44747747294293	1.04748469809735	2.54273426533186	2.33705232725799	1.42430197427856	0.943993434265153	2.27408959434279	0.251893848228594	2.43295940727611	1.29074196326743	0.398855486196683
SELE	0	2.27741258983009	0	0	0	0.0777688582569954	1.37872502389621	0	0	0	0	3.31397137105902	0.979321855375761
DNAJC11	4.81386010571052	3.6230654621358	3.15461561132689	4.18198935634327	3.80687922989275	5.26135722313961	3.37616213047748	2.79677344023576	2.59123750503493	4.1982523544194	3.90681660935035	3.68714684767826	2.37016428054021
FMO3	0	0	0	0	0	0	0	0	0	0.285060712163793	0.670422021944193	0	2.89656994169358
MYLIP	4.36683328838771	4.25201034021791	5.88057251009982	4.04378866574075	4.57172347723196	2.66553270945229	2.83172136684212	5.55016663135879	3.1753403449274	2.90689059560852	2.11577596948177	3.41616416473313	3.01146811463142
NOX1	0	0	0	0	1.48898952766866	0	0.121270496893582	0.410591594247652	0	0	0	0	0
E2F2	0.571583470919956	0.130424038610665	0	2.91132284192378	1.15230824665979	1.05498201659315	1.01490457721782	2.25422190269681	0	2.00581453543211	1.31748218985617	2.19716375613945	0.471087387897722
PSMB1	8.98799200941585	7.73582416517996	8.27790251362699	8.66100242357578	9.3905426886882	9.68377202001146	9.42702912892916	8.82993003900537	8.84453437120914	8.99592800898281	9.66478092774156	9.32133320735221	8.65467182696821
SYN1	0	0	0	0	0	0	0	0	0	0	0	0	0
JARID2	0.917798937454363	1.72984555483669	3.51727569320958	2.25026197194792	2.5964764887382	2.61760591442518	1.59454854955035	2.14780763456341	1.70487196445635	1.68998722304608	2.76871365703048	2.46748014741084	1.14905921357909
CDKL5	0	0	1.73485549750607	0	0.952620298963472	0	0.193893024136602	2.46868356333567	1.61823865559545	1.19122248985285	2.81872473166498	1.6062599891317	3.4625557542766
CAMK1G	1.60589544205688	2.06044652464382	0	0	1.44156519784378	0.379365036494166	0	0	0	1.82656804249611	0	0	0
CDK11A	3.00110933880198	4.0106421441656	4.47528446723919	2.8929140528392	1.49844727281584	3.84849775538515	1.83062977458486	2.86027523633339	2.10252893286449	2.96731051428933	2.02584657157958	3.60758070062711	2.67346944915721
NADK	4.12260901102166	3.03684143105274	3.42450870853998	2.84429293779153	2.50803852407061	3.84714891991856	2.15716811794464	2.03196516864387	2.38256084753491	3.5401608318147	2.46245508123369	1.85721543658433	4.04291367280382
TFAP2B	0	0	0	0	0	5.87980000279483	0.875477642977057	2.6089911599623	0.0033254606523177	0	0.517566432143335	0.438702301004597	2.60871827542931
TFAP2D	0	0	0	0	0	0	0	0	0	0	0	0	0
DLEC1	0	0.60662444411428	0	0	0	0	0.141533400786088	0	0	0.285060712163793	1.66273135897815	1.78820382171269	0
CYTH3	0.797811149386733	0.329896360229866	0	0.872449950279489	0.388719413770146	0	1.2954969853635	0.760957871785066	0.0350824591554454	0.451743700913953	1.88872451855868	1.65851910769124	1.14905921357909
ADAM22	1.3422046192674	0.176322772640463	0	0	0	0.417255324528662	0.239727032341725	0	1.07408381144914	0.451743700913953	0.462253714070144	0.438702301004597	1.57195679089639
SYPL1	8.44654573252892	7.54030988256902	5.24553076673962	7.40433592179106	7.90833256978242	7.70566428445788	7.86085777494079	7.61753245327556	7.12594987328085	6.24656887148438	8.80550329959114	6.18767944540539	7.79554019037705
CYB561	4.93618490240256	5.25757641795478	3.42450870853998	3.95032484097581	5.19269492982438	5.93621208861074	6.63171994091374	3.30001105362976	4.74030489488108	2.81872473166498	4.04399051184683	4.11443109774489	4.45523868929296
SPAG9	2.74465791990209	3.68947120693057	5.86977651887337	4.95548449494272	3.51494767004717	2.9961801288432	3.83062977458486	4.13352558886757	3.61289684351106	3.55392756329974	2.97000409398172	5.31152826605672	4.57731261755271
CELSR3	1.54900562294475	0.508233601488379	0	0.743498396872084	0.515627064945941	0.268572589375224	0.16349873228288	0.612443237143263	0	0	0	0.220329954879556	0.587918844052568
AASS	4.53892013213637	3.14461118487363	0	0	1.25979395355336	1.84057943499247	2.87759325355545	0.604071323668861	3.86462426875819	2.09709212143087	4.13576847237919	3.74697417390565	3.08928953323468
PLEKHG6	0	2.07329293246676	0	1.93444391863429	2.03967832469204	2.55449440046539	0.193893024136602	0	2.81856742969231	1.94197305476396	1.14980964014524	0	1.39674966909402
SS18L2	6.19949114726756	6.28466218548317	5.51088890654724	6.6891593577313	6.06121123632047	6.66519377274042	5.48209120061931	7.6230091673337	5.57046293102604	6.12337331903877	6.55026136632006	5.28551603646642	6.53796502118399
MPND	2.46285773126167	2.29391371871777	2.5886569842789	0	0	2.26788147796517	1.21340710612195	1.35917513815613	2.61335030730259	1.71775022980467	1.64793435705007	4.05964813223778	3.26615224961373
MGST1	9.69913729021916	10.1034774649437	2.12610876914982	3.21943662679003	8.54316867491449	11.1555203028282	10.1238886003131	8.5283699554826	10.5259145188101	8.44276490185442	9.60009874451853	7.51120526836135	9.2207596719435
CRY1	3.37562762080485	5.4375632318193	2.68205462215203	2.76553474636298	4.72808795659995	3.31937337381786	2.92468462373402	3.67133692619683	1.03128660457469	2.73302053796521	2.90125679833987	2.29515786018092	1.07329293246676
PGLYRP1	0	0	0	0	0	0	0	0.775941969426143	0	0	0	0	0
NFIX	0.943993434265153	0.645453367546316	1.47308751998142	0	0	0	4.0391046415226	1.97226847748113	1.76455520912434	1.09916570431158	3.62814545864772	0.380217945204133	3.88049716174022
ST3GAL1	5.71428779382445	4.06310464615283	5.74790376545023	5.91368115064816	5.95482265488062	6.4837041764256	5.34619321231279	5.59966112085553	4.70793248543159	5.14916867510111	5.45516280124451	5.99406617485989	3.80739455599233
MMP25	0.694623081376485	0.623650797896891	0	0	0	0.547108088749205	0	0.52760932974337	0	0.526068811667588	0.257010618206024	1.56297034061525	1.22603419311498
IL32	4.44324960555514	5.82008074974345	7.53534716558933	7.42921680541614	6.97305487271754	1.95175993016297	7.88642821054188	8.25053893814317	6.97451166343483	10.286280515747	5.82425869660337	10.2411352267345	8.11790278909403
PKD1	1.06509502822188	1.34045271250581	1.53375500481272	1.72716645464081	1.20741235370487	1.98816029285803	0.0856338334374561	0.518728802321069	0.398855486196683	0.578288494797847	0.943993434265153	1.67651045280845	1.13194399840803
MAPK8IP2	1.59454854955035	1.72515385951197	1.7126804282624	0	0.375092913026265	0.802272767824969	0.597852012479032	0.537582799684628	0	0	0.160523079717024	0.6265289934468	0
MED24	3.61579655187425	6.7107958392412	6.58300752720769	4.59927201057013	6.19807853619482	9.3423037847291	5.72976190821884	2.79549523423519	4.83514671821375	2.68904105246813	2.76520830784119	4.27185085494618	2.77756133769684
RHOBTB2	0	0.350061979305635	0	0.97875885242583	2.23454848364239	1.00110933880198	0.525297935324967	0.350061979305635	0.0555160514098676	0.26025732116322	0	0.238786859587116	1.58902591281713
HEATR5B	3.43116005465333	2.77017848740994	2.38447494162685	2.80751345126395	3.75496970466717	3.52240347496621	3.15810083463826	2.91382841702311	4.13611564962569	2.76798068372346	3.83172136684212	2.77139804428119	2.47278767688756
SEC62	7.22147558274058	6.63076835784323	6.74941049670038	7.59109937980153	8.03560276313108	6.31047995322747	6.89423945030577	7.85609507518963	6.82480701158914	6.98529023214892	6.89013797574464	6.1572147681036	7.86729299786725
RPS20	9.36205171040661	7.89236767207505	10.1368964930983	10.2716066797058	9.02629146906693	8.87690649246624	9.73595821712757	10.7130110362071	10.0590480075531	8.69975128593812	10.286280515747	9.2207596719435	10.041163146543
CSDE1	8.20841821308368	6.85895649346552	8.36972987453432	8.57335296771191	7.87582731048181	7.00607356726189	7.91566797945949	8.95503063058621	8.87306309795968	7.98826955730978	8.07110752403161	7.33268728029024	8.06783973533988
UBE3C	5.08032968120343	2.61724422340708	2.73868470590957	2.63361004945849	3.4119476577965	5.05750026075101	4.55203649599413	2.83902931660879	3.58699563736535	2.94023904609261	4.54039930563062	4.15956087948412	3.38983152159281
REV3L	3.47837449821753	2.53413824164347	1.54881598179549	3.67625004637456	2.48324528225669	2.61353165291793	3.31352494084128	2.73876783680019	2.18562262020451	1.90066248523532	3.79832972419307	3.66106547980695	3.97819562968165
TENM1	0.471087387897722	0.168444554887682	0	1.00995347402942	0	0	0	0.537582799684628	0.0619090975030373	0.662731358978152	0.151559118971354	0.723138452840705	0.108974726094806
PAX7	0	0	0	0	0	1.99930622982992	0	0.612443237143263	0	0	0	0	0
MASP2	1.63512928741566	0	0	0	0	0.108974726094806	0.322815634159211	0.422233000683048	0	0	0	0.0934561644077858	0
IYD	2.45680614923047	1.46828253621956	0	0	0.641190291188819	4.72364256852025	0.279585582097642	2.14014939985583	0	0.108974726094806	1.78723956076053	0	1.77496947525997
FAM76A	3.94413763887729	4.49687528133273	3.71547102356696	4.54120982187644	4.55203649599413	4.5345453192613	5.06602293428467	5.21933236913846	5.87708352401994	4.80608606090203	5.34415931493703	5.02127470691686	5.18087311573533
TRAF3IP3	4.0035676425804	0.681535760416209	3.36020217901244	4.52039807042807	2.02611906096388	2.41382318245296	3.70154905694307	4.39748705476859	2.90844343119877	6.31047995322747	4.52375494582934	4.46071736453651	5.4294872153693
POMT2	2.88166461932035	1.22887787677067	0	0	1.76488179543946	3.87555325394329	2.92249063277908	3.16101944822042	1.8455286509642	0.0714458603742735	0.914858860951023	2.56597204789502	1.08511083359816
VTA1	6.11128817966279	5.67442588405436	5.76563674325516	5.76867294605931	7.8514895924066	8.44654573252892	6.53306612021638	7.0149818035445	6.91155331543592	6.85361185982054	7.20108339695975	5.38330551925341	6.89110132817936
MLXIPL	0	0.159529830079934	0	0	0	0	0	0	0.00553818354142996	0	0	0	1.03589455883402
BAZ1B	3.73201866636877	3.69303654760845	3.86172637098957	3.71623115913283	3.65684835470672	4.24219207471017	2.79852912641878	2.71420324026892	3.50080205305716	3.10007196048049	4.11000338570408	3.26788147796517	2.84799690655495
RANBP9	2.74250377770764	3.09657325969505	2.42678083234698	3.82508109095398	3.9035574519444	4.23316242519782	2.65834333004364	3.67677081224746	3.29102543939294	2.83592407425437	3.22342254993494	2.9719856238304	3.5964764887382
